@CO	shape:(6787, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-67.79813193519969
5.551115123125783e-17	-96.56978013557857
5.551115123125783e-17	-37.847816926463885
5.551115123125783e-17	-32.046887380232036
-3.608874921123828e-09	-19.43770004273527
5.551115123125783e-17	-96.57060164914662
-6.402842145369902e-10	-21.17003642778096
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-94.9291085212696
-70.91394287628532	5.551115123125783e-17
-75.24901438219851	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.8889438624380972e-07	-15.482096545999454
5.551115123125783e-17	-96.31038110332098
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-86.70178680504407
-3.054963443327452e-08	-17.304010001368102
5.551115123125783e-17	-25.52347384993026
5.551115123125783e-17	-78.05119012221604
5.551115123125783e-17	-96.57060164914662
-1.743455152469764e-08	-17.864762162926706
5.551115123125783e-17	-30.839061500078422
-1.993439008307618e-08	-17.731091088833885
5.551115123125783e-17	-29.108509581680636
-2.517663050261021e-08	-17.49704004367746
5.551115123125783e-17	-69.31902869646689
-2.2578990843680202e-08	-17.605702086703314
5.551115123125783e-17	-96.57060164878897
-7.802948270851928e-08	-16.36628263974312
5.551115123125783e-17	-96.57060164914662
-2.2335778865345546e-07	-15.314464940833217
5.551115123125783e-17	-96.57060148457883
5.551115123125783e-17	-95.12681627542827
5.551115123125783e-17	-61.26149979248942
5.551115123125783e-17	-53.97823180561156
-6.227123555690994e-08	-16.5917093386785
5.551115123125783e-17	-90.77614085382217
5.551115123125783e-17	-73.45414496154407
5.551115123125783e-17	-96.57059063438277
5.551115123125783e-17	-96.57060164914657
5.551115123125783e-17	-96.57060164914662
-3.042948670817225e-10	-21.89579469877202
-2.108373975406863e-09	-19.97430874042391
5.551115123125783e-17	-96.57060164914662
-42.248325120462766	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-5.384826257115449e-08	-16.73708198679473
5.551115123125783e-17	-38.859733956157804
5.551115123125783e-17	-71.2227117561093
5.551115123125783e-17	-38.37021778382517
5.551115123125783e-17	-96.5607519803964
5.551115123125783e-17	-96.57060164914662
-1.745457581248111e-07	-15.561016447674477
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-30.632320349702276
-3.0465746592156506e-10	-21.882267451718132
5.551115123125783e-17	-57.97201936465601
-5.302460970302292e-09	-19.055959513419637
-8.827804209854406e-09	-18.545399471136896
-3.783497404263869e-10	-21.668812610644192
5.551115123125783e-17	-96.57060164914662
-4.0111485521965307e-08	-17.031632541805575
5.551115123125783e-17	-31.822592198260377
-5.035493838567717e-08	-16.80432380679131
5.551115123125783e-17	-37.85522993319367
5.551115123125783e-17	-32.55265980181788
5.551115123125783e-17	-63.38610866647234
-8.25973513474132e-08	-16.309243754531796
5.551115123125783e-17	-96.54522599487088
-2.9822760927444847e-10	-21.916885296994643
5.551115123125783e-17	-30.19978718918699
-51.737303749276705	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.8521753292487517e-09	-19.67498881853454
-6.644415145862226e-08	-16.526888662001674
5.551115123125783e-17	-72.56264515788817
-4.190951530258502e-09	-19.287729847241447
-2.3632310275356616e-08	-17.561115388485273
-3.338209347836241e-08	-17.215269036549458
-3.0529918093602504e-08	-17.30428344214066
-1.2631062362711276e-08	-18.186709660082496
-6.300979288331732e-08	-16.57997444119972
-2.6950146947424258e-08	-17.429152325160846
5.551115123125783e-17	-29.054532520053602
-1.0768416713879958e-09	-20.651946076666437
-9.086215863041147e-08	-16.213932718771275
-1.1845258940379466e-08	-18.250166668470623
-3.201420795129195e-10	-21.83136234762646
-6.722984779994334e-09	-18.819141113294442
-9.83709463886484e-09	-18.43622820887689
5.551115123125783e-17	-36.786561362389016
5.551115123125783e-17	-34.756745454005845
-7.566995363639251e-10	-20.993566615154744
-6.711786126878394e-10	-21.104045151179406
5.551115123125783e-17	-25.855348798598087
-2.1379434611557002e-08	-17.660796384112388
5.551115123125783e-17	-58.86704070058045
-1.5370459904850975e-09	-20.297754898051696
-1.2805684845851317e-09	-20.484313029340232
-8.731143585904988e-11	-23.208722227859642
-1.8044374328063384e-09	-20.13620780819404
-1.902642111084596e-07	-15.474864754746948
-0.00022967000569040774	-8.37898186597351
-10.576397116688952	-2.5511428129121327e-05
5.551115123125783e-17	-96.57060164914662
-12.164916850057493	-5.210084322027075e-06
5.551115123125783e-17	-96.57060164914662
-8.731143585904988e-11	-23.210081458161223
-8.731143585904988e-11	-23.213391475758065
-8.731143585904988e-11	-23.203759957557
-8.731143585904988e-11	-23.200325500355696
-8.765249637221473e-11	-23.15742694360782
-2.1635749303250407e-09	-19.953205682547125
5.551115123125783e-17	-96.57060164914662
-1.0229424585173064e-08	-18.39888710206639
5.551115123125783e-17	-49.005137884198426
5.551115123125783e-17	-40.37161608009769
-6.440449562550299e-09	-18.86070721968089
-3.203518900152247e-08	-17.256726794837967
-2.9103774945582472e-11	-24.869507755134894
-3.201420795129195e-10	-21.820715994870277
5.551115123125783e-17	-54.28998999347387
-3.783497404263869e-10	-21.672903528321395
-1.1641528296912895e-09	-20.580994667045744
-1.0819781903759207e-08	-18.34203930482553
5.551115123125783e-17	-57.302606279844866
-5.209585596244182e-09	-19.07265198931724
5.551115123125783e-17	-36.946187837771284
-1.3475414506469718e-08	-18.121609973655644
5.551115123125783e-17	-32.832088579188515
-2.619344185994521e-10	-22.019507115521375
-2.910382490561858e-10	-21.973408639297478
-1.2223608236716643e-09	-20.533297156613592
-4.2457004523210884e-08	-16.974755907895283
-8.26548779420122e-09	-18.610926285465776
5.551115123125783e-17	-66.89479260912992
-5.8207605402316176e-11	-23.50718843277306
-5.8207605402316176e-11	-23.63085635199772
-5.8207605402316176e-11	-23.62603155929154
-8.731143585904988e-11	-23.214378702607103
5.551115123125783e-17	-31.22774856107826
-5.3242090181093715e-09	-19.052896049690517
5.551115123125783e-17	-35.88865653638699
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.744367238705397
-5.8207605402316176e-11	-23.711315170654025
-2.153683398287143e-09	-19.958076834186443
5.551115123125783e-17	-96.57060164914662
-1.942079846939393e-08	-17.757394097472073
5.551115123125783e-17	-34.52949901281287
-1.2577675623237639e-08	-18.190860099222252
5.551115123125783e-17	-52.96800856908892
-2.037267576859847e-10	-22.295159809681575
5.551115123125783e-17	-36.13924575115051
-1.1430318413996332e-08	-18.28724272558237
-7.006695098010773e-07	-14.1712223215589
5.551115123125783e-17	-96.57009040503307
-5.8207605402316176e-11	-23.620124636778534
-5.8207605402316176e-11	-23.61968135429811
-1.4551909677251729e-10	-22.57323735505125
5.551115123125783e-17	-52.40557784117399
-8.358599090652064e-09	-18.599071095392308
5.551115123125783e-17	-47.936411858381675
-3.23052512518629e-09	-19.553191315257752
-1.74622927229251e-10	-22.504379227826096
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-88.40837526924037
-8.913599253146387e-08	-16.233154172430282
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-70.76482119480485
5.551115123125783e-17	-96.40130384826553
-6.868503932278003e-09	-18.798357776160053
5.551115123125783e-17	-25.374478596350393
-4.074536208431567e-09	-19.32027644013133
5.551115123125783e-17	-25.75193640912979
-1.0726694366081091e-08	-18.350807276017672
5.551115123125783e-17	-52.537745126218745
-3.669660791905116e-08	-17.12074530625324
5.551115123125783e-17	-34.900019261218944
-1.0564690400283183e-08	-18.366445311136665
5.551115123125783e-17	-32.77459899206656
-22.598238104280114	-1.6180840001212005e-10
5.551115123125783e-17	-96.57060164914662
-10.17364319701072	-3.81637738835483e-05
5.551115123125783e-17	-96.57060164914662
-6.6228566519832555e-09	-18.83251865205817
5.551115123125783e-17	-28.744284762865746
-1.7001876295719143e-08	-17.890168165041143
5.551115123125783e-17	-94.10778934950561
-9.000334200148785e-09	-18.526950302933553
-2.619059968900217e-10	-22.057983363479245
-1.2908435598202317e-08	-18.165421507339847
5.551115123125783e-17	-38.413901777371706
-7.349599984163291e-09	-18.727946252186996
5.551115123125783e-17	-54.104219063802695
-1.1971349461736835e-07	-15.938222091906558
5.551115123125783e-17	-49.30493706950926
-2.0059088279289483e-09	-20.025007576673058
5.551115123125783e-17	-96.57055426453722
-2.2775720254220033e-08	-17.597098644224385
-3.269917114856469e-10	-21.816625911383813
5.551115123125783e-17	-38.1690929888609
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-47.749715591791656
-24.065236693374114	-3.862671293930475e-11
5.551115123125783e-17	-96.57060164914662
-1.4693185035330458e-07	-15.73325778194374
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.3733770718104	5.551115123125783e-17
-94.37337702487139	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-94.37315851031947	5.551115123125783e-17
-91.45232117221754	5.551115123125783e-17
-94.37312833242652	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-67.11997643097523
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.3733770718104	5.551115123125783e-17
-69.86754257638991	5.551115123125783e-17
-50.534602666501264	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-94.37337704989672	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-91.3258245868146	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-4.3202389388152795e-08	-16.957520727828868
-9.776164450031599e-05	-9.233027159301683
-32.537416223736884	5.551115123125783e-17
5.551115123125783e-17	-27.22773486959576
-1.785657249842032e-08	-17.84107841998599
-9.709836823468265e-10	-20.74612684852745
-4.290082455948863e-09	-19.269101382683075
-6.880489299976311e-06	-11.886823946526603
-39.470862856192994	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-4.03815642036065e-09	-19.327558134263143
-5.874650327308828e-08	-16.650068786113085
-1.7698766341389671e-09	-20.152341326075813
5.551115123125783e-17	-24.963685189100946
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-27.212556370478996
5.551115123125783e-17	-39.13779434186272
-1.1548763667601492e-08	-18.27587315474627
-7.17374783465452e-08	-16.450376304163456
5.551115123125783e-17	-64.88796238161046
-1.023205103978242e-08	-18.396874499209876
-1.3708420898428386e-08	-18.105193838691957
5.551115123125783e-17	-26.3293127614937
-4.074535708831206e-10	-21.638572634077534
-3.201420795129195e-10	-21.897213756692622
5.551115123125783e-17	-36.39676645242409
-9.994821859038439e-06	-11.513448027808217
-33.50261614052829	5.551115123125783e-17
5.551115123125783e-17	-96.57060164913422
-7.1320695460563854e-09	-18.759019194150063
-9.882056578591758e-08	-16.129864290713236
-1.5678067011304364e-08	-17.97146710395979
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-37.66173015023561
-1.4551909677251729e-10	-22.71382370070299
-5.8207605402316176e-11	-23.610934819862305
5.551115123125783e-17	-25.200349725934043
-1.455191467325534e-09	-20.34542289202666
5.551115123125783e-17	-48.60373379989948
-1.683153366682788e-08	-17.899326499985673
5.551115123125783e-17	-35.60192885853088
-2.34195815462801e-07	-15.267117781752946
-67.07373458242665	5.551115123125783e-17
5.551115123125783e-17	-96.57060138871267
5.551115123125783e-17	-45.574579830722335
5.551115123125783e-17	-96.57060163815133
5.551115123125783e-17	-96.57060164914662
-8.439826060246958e-10	-20.903360198093313
5.551115123125783e-17	-96.57060164914662
-6.825606679861096e-08	-16.500050578976612
5.551115123125783e-17	-47.094399682589966
5.551115123125783e-17	-96.57060164914662
-2.9103774945582472e-11	-24.470732272137923
5.551115123125783e-17	-26.839167670641327
5.551115123125783e-17	-96.57060164914662
-2.7715799194583113e-07	-15.098679930774043
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-61.84690505360925
5.551115123125783e-17	-96.33165600570962
-1.085990782301316e-07	-16.03552575522844
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-41.940151036906805
5.551115123125783e-17	-96.57060164914662
-8.150153668617932e-08	-16.32276486517592
5.551115123125783e-17	-96.57060130027261
-48.4095248011041	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-38.79570296890252
-1.0736428163182765e-07	-16.04708420750844
5.551115123125783e-17	-96.57060164828236
-2.9558630043613476e-08	-17.33667806917963
5.551115123125783e-17	-96.57060164914662
-1.690197291015494e-07	-15.593217613814701
5.551115123125783e-17	-96.57060164914662
-1.2281108074940761e-08	-18.21440590010441
5.551115123125783e-17	-75.94168913686474
-1.9318418531533155e-09	-20.062121843696396
5.551115123125783e-17	-74.41295522630531
-1.6692805682172462e-07	-15.605700006184552
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-46.265363461723126
5.551115123125783e-17	-50.63092752592643
5.551115123125783e-17	-72.26154729716238
-7.34154598225345e-09	-18.7289265236596
-2.6689970117343975e-07	-15.136387194954073
-27.42592091970101	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-5.55983893368861e-08	-16.704929287274616
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-22.66111315951672	-1.4145612459159906e-10
5.551115123125783e-17	-96.57060164914662
-1.0625650748163906e-08	-18.36046830844234
5.551115123125783e-17	-84.72224269916232
-5.2724212828980654e-08	-16.758165750316905
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-36.15241244131383
-2.910382490561858e-10	-21.98177703370247
-5.483468706879435e-08	-16.719140404932457
-11.7832753548063	-7.63114686636035e-06
5.551115123125783e-17	-37.88305323374616
-74.48413602388236	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-33.65809038604586
5.551115123125783e-17	-87.28294797988995
5.551115123125783e-17	-96.57060164914662
-89.77861538553641	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-9.148313739661948	-0.00010640473612433254
5.551115123125783e-17	-96.57060164914662
-54.02036517732697	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.797803173620572
-8.569967901994602e-09	-18.57451158962145
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060159312807
5.551115123125783e-17	-96.57060164914662
-5.786034124044548e-08	-16.665197165757807
5.551115123125783e-17	-96.57060164914662
-11.63103461939734	-8.886030282595492e-06
-28.81907261712238	5.551115123125783e-17
-37.19201830012848	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-35.65179262183173
-21.054955351055423	-7.067588181364215e-10
5.551115123125783e-17	-96.57060164914662
-2.54871073690488e-08	-17.485217308676756
5.551115123125783e-17	-96.57060164914662
-4.012365009131713e-07	-14.728744138849033
-13.48444761560009	-1.3924571494183802e-06
5.551115123125783e-17	-95.29474365868828
5.551115123125783e-17	-96.57060164914662
-4.992705571194023e-08	-16.812699559988147
5.551115123125783e-17	-96.5706009482013
5.551115123125783e-17	-69.23057596660189
-4.1824910640420043e-07	-14.687171763118366
5.551115123125783e-17	-49.30573677213406
5.551115123125783e-17	-96.57060164914662
-16.728704941864613	-5.429906296816611e-08
5.551115123125783e-17	-96.5706016491445
5.551115123125783e-17	-96.57060164914662
-5.752627327104687e-06	-12.065855722259057
-76.69775856426082	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.1743294475730082e-07	-15.95740815183354
5.551115123125783e-17	-35.7300313154509
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-32.716174910088604
-5.969151856133337e-08	-16.63415266755121
5.551115123125783e-17	-96.57060134596247
5.551115123125783e-17	-46.920604191079306
-5.211418546702262e-08	-16.769972854641182
5.551115123125783e-17	-96.57060164914374
-4.074535708831206e-10	-21.62676520321486
5.551115123125783e-17	-96.57060164901246
-1.2267051874292889e-08	-18.215540322227934
5.551115123125783e-17	-25.526579110356156
-38.874292980587065	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-7.495301601601057e-10	-21.027855312741206
5.551115123125783e-17	-96.5706016491155
-1.565719615070904e-08	-17.972856235754847
5.551115123125783e-17	-62.289864777081725
5.551115123125783e-17	-77.75122046809307
-12.711053279026789	-3.0175860447623215e-06
5.551115123125783e-17	-96.57060164914662
-8.731143585904988e-11	-23.067677804342352
5.551115123125783e-17	-27.743710746034207
-1.2881499589223466e-08	-18.168173939582505
5.551115123125783e-17	-78.38116055064188
-6.082700620968495e-09	-18.91641774160174
5.551115123125783e-17	-26.402123822614723
5.551115123125783e-17	-68.04106188963655
-3.1012168000277285e-08	-17.289126138482565
5.551115123125783e-17	-88.36190833557603
-2.003993287980066e-08	-17.7256300689058
5.551115123125783e-17	-39.188564764928046
5.551115123125783e-17	-53.193128868687864
-6.146015640862146e-09	-18.907630201989576
-4.947650622533217e-10	-21.402029461909873
-13.131541184867219	-1.9817265081156776e-06
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-3.5229320072271975e-08	-17.161243320873943
5.551115123125783e-17	-96.57058509949417
-8.731143585904988e-11	-23.173298304160365
5.551115123125783e-17	-30.823146598639255
-8.149071972773925e-10	-20.925844235512482
-1.511586023017486e-09	-20.31658382395512
5.551115123125783e-17	-28.296389831602283
-5.1310152016093014e-08	-16.785305531971915
5.551115123125783e-17	-44.31755652642671
-7.575301441686833e-09	-18.697690460073456
-4.656859003970837e-08	-16.88218365891108
5.551115123125783e-17	-38.333875932711784
5.551115123125783e-17	-47.57542564858986
5.551115123125783e-17	-35.018905139463804
-4.2897270458031045e-08	-16.964656259059183
5.551115123125783e-17	-73.60678704473716
-3.7399229435575165e-07	-14.799018582596405
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-68.68584907210328
-51.79541725654671	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-53.01445713359317	5.551115123125783e-17
5.551115123125783e-17	-91.61316899828131
-1.4426835837078045e-09	-20.36020418035232
5.551115123125783e-17	-96.57060164914662
-2.124472986420045e-09	-19.975727593705948
-4.947650622533217e-10	-21.43878235737207
-7.4502323754721544e-09	-18.716879331316026
-2.037267576859847e-10	-22.246600256026422
-8.440110277341262e-10	-20.891964893002037
5.551115123125783e-17	-96.57060164914662
-2.0126312411106184e-07	-15.418663525374347
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.0319248831547334e-06	-13.784086212341737
5.551115123125783e-17	-65.49676952765927
-7.020331926899104e-09	-18.77473849783254
5.551115123125783e-17	-29.675180484291626
-8.559009667674644e-09	-18.576064229814463
5.551115123125783e-17	-29.15091238396272
-5.178732442878697e-10	-21.36336457744
5.551115123125783e-17	-96.55981829649635
5.551115123125783e-17	-69.44629210746679
5.551115123125783e-17	-96.57060041565381
-94.3733108260841	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.37103360884912	5.551115123125783e-17
-92.94976726782399	5.551115123125783e-17
5.551115123125783e-17	-87.2013329302989
-94.37337702326654	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-90.08139662141897	5.551115123125783e-17
-94.37337611526011	5.551115123125783e-17
-94.37112388376146	5.551115123125783e-17
-94.37337707172466	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-26.34825758128482
-2.7572235050676852e-09	-19.711997809459245
5.551115123125783e-17	-96.57060164914662
-2.498084114010979e-07	-15.202573816620625
5.551115123125783e-17	-91.56737520592233
-3.3981133851224143e-08	-17.197763583952078
5.551115123125783e-17	-93.29209656451502
-1.757806039615062e-08	-17.85636800492136
-5.2693376051404783e-08	-16.75881520246199
5.551115123125783e-17	-31.343247288761923
-1.2075971117520012e-07	-15.929394681648422
5.551115123125783e-17	-96.56406038742512
5.551115123125783e-17	-96.57060164914662
-32.83456905410796	5.551115123125783e-17
-50.67551203902311	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.904509383532371e-09	-20.07461433139969
5.551115123125783e-17	-96.57060164914662
-7.127099660442227e-08	-16.45685425910129
5.551115123125783e-17	-91.17480707766214
-1.3635729395611307e-07	-15.807919323049402
5.551115123125783e-17	-96.57060164914662
-4.2201684008480456e-07	-14.678244377204392
5.551115123125783e-17	-96.57060164914662
-2.049254038682946e-08	-17.703722847703666
5.551115123125783e-17	-60.099249285640056
-4.6257696950657845e-08	-16.889273294577166
5.551115123125783e-17	-93.4048179037682
-9.192620831210974e-09	-18.504430998215078
-1.1641526631578358e-10	-22.82080567059696
-9.76911129213498e-08	-16.141526587542597
5.551115123125783e-17	-96.57060164914662
-19.11973585349748	-4.970172773344217e-09
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-36.69415226095222	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.0372631359677484e-10	-22.362233448830466
5.551115123125783e-17	-79.75600748035593
-1.9519857952232655e-10	-22.344571209458934
-0.0005214287708208976	-7.559198597070802
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-39.428706858334344
-2.910382490561858e-10	-21.98221061625508
-5.33272775937732e-09	-19.050540285147044
5.551115123125783e-17	-96.57060164914641
5.551115123125783e-17	-96.57060164914662
-2.910382490561858e-10	-21.980202494142098
-5.707692374290474e-09	-18.981044713206764
-9.599874178922718e-08	-16.158838300124085
5.551115123125783e-17	-96.57060164914662
-1.8591442885185216e-08	-17.800859278309453
5.551115123125783e-17	-28.098205742868746
-5.670206445534953e-05	-9.777728184551592
-31.541508618104587	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-7.172733262894582e-08	-16.45041051849187
-1.1002670996518304e-10	-22.91090154962595
-6.577547106423332e-07	-14.234446437605035
-22.800021092309567	-1.206298949618656e-10
5.551115123125783e-17	-96.57060164914662
-2.486246208910359e-10	-22.121181446302046
-6.409471453583393e-09	-18.86555836522997
-5.957184745497557e-11	-23.389500104327436
-1.406555261151965e-09	-20.37678643491883
5.551115123125783e-17	-96.57060164914662
-5.413878179094667e-09	-19.03320717697873
-2.619344185994521e-10	-22.060872266401333
-7.537892365849785e-09	-18.703318291722866
-2.0256609001290116e-08	-17.714745524726577
5.551115123125783e-17	-29.962567127507736
5.551115123125783e-17	-96.57060164914662
-3.6262782221463397e-09	-19.433339399604037
-1.2425061066634324e-05	-11.29580140372879
-51.23554555352025	5.551115123125783e-17
-45.55875781050677	5.551115123125783e-17
-45.770513305332514	5.551115123125783e-17
5.551115123125783e-17	-96.57031527053677
-2.7535637159292747e-08	-17.40745908836269
-3.217247219744479e-07	-14.949601991781531
5.551115123125783e-17	-87.28863650884068
-3.863786648961032e-07	-14.766459480920837
-14.667687204599634	-4.264966423361827e-07
5.551115123125783e-17	-34.204232622575965
5.551115123125783e-17	-53.186998010205706
-1.0455097343431419e-09	-20.676062601868615
5.551115123125783e-17	-37.973893771294364
-4.3547585593106675e-08	-16.94968949455108
5.551115123125783e-17	-57.59221352846007
-1.6008238623577142e-09	-20.252663952826968
-1.2224687373496579e-09	-20.52047598178157
5.551115123125783e-17	-42.23300406384705
-7.962563441932247e-09	-18.649918617849558
-2.3286951533751932e-08	-17.57554143053359
-3.201420795129195e-10	-21.874650988920646
5.551115123125783e-17	-47.90965669406162
-23.942416524129182	-4.96223617751923e-11
-54.75739977714013	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.9103774945582472e-11	-24.313181126641712
-5.4246314162842424e-08	-16.729499679781565
5.551115123125783e-17	-89.41583043591177
-1.5978002976257955e-08	-17.952374212606603
5.551115123125783e-17	-74.29780782756377
5.551115123125783e-17	-79.2440046227969
-45.408487212419416	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-18.006353255301647	-1.5138816922277698e-08
5.551115123125783e-17	-75.88089550778493
5.551115123125783e-17	-45.41575110838642
-5.820765536235228e-10	-21.265082687727315
5.551115123125783e-17	-96.57060164914662
-4.074535708831206e-10	-21.62203891377142
-5.166142513779448e-10	-21.395315929322965
-5.8207605402316176e-11	-23.6120303313894
-5.8207605402316176e-11	-23.59365129028402
-1.1641526631578358e-10	-22.958461473464443
5.551115123125783e-17	-36.02981781314742
-9.60426349561061e-10	-20.754993428568934
-4.6566123179658803e-10	-21.479109104751256
-1.5359022104144415e-07	-15.688977402736137
-18.458155897534226	-9.625967078985553e-09
5.551115123125783e-17	-96.57060164914662
-9.219881469402225e-09	-18.501792938491086
5.551115123125783e-17	-96.57060164914662
-1.9336775680667273e-08	-17.761716920256838
-1.4099013873059008e-07	-15.774532450061802
5.551115123125783e-17	-72.63476824624243
-1.1639478991742891e-08	-18.26919637740302
-3.281428358481442e-07	-14.929811666579027
-3.2288418050363532e-09	-19.5530921109205
-1.747085254244496e-10	-22.41745474005122
-1.1757872508955103e-08	-18.25874565967063
-8.964399833555348e-09	-18.53089414704609
-3.365751066741751e-09	-19.50716939319696
-5.822946910924631	-0.0029632588632628742
5.551115123125783e-17	-59.49694380921823
-10.985643103886053	-1.6943357748377963e-05
-11.766321790784076	-7.761630190006308e-06
-46.28605968558617	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-51.786584994461386	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-4.766481082052465e-08	-16.85904503602448
5.551115123125783e-17	-68.6034319725217
5.551115123125783e-17	-31.718703394348225
-2.0811939116516243e-08	-17.6881202590808
-3.3054913439745093e-07	-14.922527846097633
5.551115123125783e-17	-27.199201385878382
-14.809696824189281	-3.700150131846769e-07
5.551115123125783e-17	-50.81654534799917
-4.790213947725164e-09	-19.15473344165766
5.551115123125783e-17	-28.454375842181378
-4.894566879576345e-08	-16.832517446999663
5.551115123125783e-17	-83.32597338673972
-3.3657662823483037e-08	-17.206734790632172
5.551115123125783e-17	-44.30506839383277
5.551115123125783e-17	-96.57060164914662
-1.1011714262654237e-08	-18.32451909646811
5.551115123125783e-17	-32.333271363556804
-1.0073002226773653e-07	-16.11086480736572
5.551115123125783e-17	-72.99522614750074
-8.566724085667943e-08	-16.272715642602293
5.551115123125783e-17	-89.27193362235157
-1.2534146071052632e-07	-15.892206741182918
5.551115123125783e-17	-83.40856100993491
-19.937333007199783	-2.196126114295538e-09
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-5.174252526440881e-09	-19.079903586000366
-2.3608273669317725e-09	-19.861766971084077
-3.053620351023412e-08	-17.304042243693498
5.551115123125783e-17	-26.673795412325763
-21.272650772603626	-5.710522610336e-10
5.551115123125783e-17	-96.57060164914662
-9.81011444300961e-09	-18.43955023770881
-1.4551909677251729e-10	-22.70684792457523
-22.98880732133634	-9.645623189058483e-11
-48.022689010719496	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
